Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2024,Summer,2024-su,ECE,313,Probability with Engrg Applic,ONL,5,6,4,13,13,13,5,5,5,0,1,0,3,0,"Alvarez, Juan"
2024,Summer,2024-su,ECE,385,Digital Systems Laboratory,OLC,10,11,2,3,8,1,0,2,3,0,0,0,2,0,"Cheng, Zuofu"
2024,Summer,2024-su,ECE,408,Applied Parallel Programming,OLC,0,14,4,2,2,2,1,0,2,2,0,0,1,0,"Lumetta, Steven S"
2024,Summer,2024-su,ECON,102,Microeconomic Principles,ONL,34,29,13,12,7,1,2,1,2,0,0,0,0,0,"DiIanni, Isaac"
2024,Summer,2024-su,ECON,103,Macroeconomic Principles,ONL,3,10,7,9,11,2,5,3,0,0,2,2,5,0,"Vazquez, Jose J"
2024,Summer,2024-su,ECON,203,Economic Statistics II,ONL,1,3,7,9,5,2,2,2,2,5,1,2,2,1,"Cunha Medeiros, Marcelo"
2024,Summer,2024-su,ECON,302,Inter Microeconomic Theory,ONL,8,4,8,5,6,4,2,4,1,1,1,2,7,1,"Buckley, Bryan D"
2024,Summer,2024-su,ECON,303,Inter Macroeconomic Theory,ONL,8,8,10,8,7,2,4,1,0,1,1,0,2,3,"Vazquez, Jose J"
2024,Summer,2024-su,ECON,415,Environmental Economics,ONL,4,7,6,4,5,4,1,4,0,2,0,1,2,0,"Buckley, Bryan D"
2024,Summer,2024-su,ECON,420,International Economics,ONL,4,7,1,4,5,3,2,2,7,0,0,1,1,0,"Dziuba, Pavlo V"
2024,Summer,2024-su,ENG,572,Professional Practicum,DIS,27,2,5,0,1,2,0,0,0,0,0,0,0,0,"Kudaligama, Viveka P"
2024,Summer,2024-su,EPOL,403,Historical and Social Barriers,ONL,0,33,3,1,1,0,0,0,0,0,0,0,2,0,"Hale, Jon N"
2024,Summer,2024-su,EPOL,409,Sociology of Education,ONL,13,3,4,0,0,1,0,0,0,0,0,0,1,0,"Barnett, Bernice M"
2024,Summer,2024-su,EPOL,472,Instruct & Train System Design,ONL,0,22,0,2,0,0,0,0,0,0,0,0,3,0,"Oh, Eunjung"
2024,Summer,2024-su,EPOL,483,Learning Technologies,ONL,2,13,3,2,1,0,0,0,0,0,1,0,1,1,"Cuesta Hincapie, Carolina"
2024,Summer,2024-su,EPOL,531,"Diversity, Leadership & Policy",ONL,0,25,0,1,1,0,0,0,0,0,0,0,0,0,"Roegman, Rachel"
2024,Summer,2024-su,EPOL,590,INTRO TO QUAL METHODS,ONL,0,20,0,0,1,0,0,0,0,0,0,0,0,0,"Kang, Hyun-Sook"
2024,Summer,2024-su,EPSY,408,Learning & Hum Dev w/ EdTech,ONL,57,12,0,2,7,0,0,0,0,0,0,0,0,0,"Cope, William"
2024,Summer,2024-su,FIN,221,Corporate Finance,ONL,0,69,17,13,4,5,3,3,2,0,2,0,1,1,"Raskie, Sterling"
2024,Summer,2024-su,FIN,300,Financial Markets,ONL,1,5,3,0,5,3,0,1,1,0,0,1,1,0,"Peters, Stephen R"
2024,Summer,2024-su,FIN,435,Personal Wealth Management,ONL,0,9,8,1,3,4,0,1,1,0,0,0,1,0,"Raskie, Sterling"
2024,Summer,2024-su,FIN,521,Advanced Corporate Finance,LCD,3,7,12,6,5,0,0,0,0,0,0,0,0,0,"Peters, Stephen R"
2024,Summer,2024-su,FIN,521,Advanced Corporate Finance,LCD,2,11,6,2,2,0,0,0,0,0,0,0,0,0,"Peters, Stephen R"
2024,Summer,2024-su,FIN,535,Wealth Management,ONL,0,8,6,3,2,1,0,0,0,1,0,0,0,0,"Raskie, Sterling"
2024,Summer,2024-su,FIN,570,Corporate Finance,ONL,214,285,97,47,19,11,4,6,0,0,0,0,2,0,"Almeida, Heitor"
2024,Summer,2024-su,FIN,571,Money and Banking,ONL,13,307,132,99,60,19,10,4,3,3,2,1,7,1,"Manouchehri Ira, Rustom D"
2024,Summer,2024-su,FIN,571,Money and Banking,ONL,1,37,21,15,6,1,1,1,0,1,0,0,6,0,"Manouchehri Ira, Rustom D"
2024,Summer,2024-su,FSHN,101,The Science of Food,ONL,3,26,0,0,5,0,0,3,0,0,1,0,1,0,"Gist, Toni M"
2024,Summer,2024-su,FSHN,120,Contemporary Nutrition,ONL,2,33,0,0,7,0,0,2,0,0,1,0,0,0,"Gist, Toni M"
2024,Summer,2024-su,GEOL,111,Emergence of Life,ONL,5,7,2,4,3,2,2,1,1,1,1,0,5,0,"Christie, Max L"
2024,Summer,2024-su,GGIS,101,Global Development&Environment,ONL,16,9,1,0,1,0,1,0,0,0,0,0,2,0,"Weber, Lauren O"
2024,Summer,2024-su,GGIS,407,CyberGIS & Geospatial Data Sci,ONL,1,13,5,1,1,0,0,0,0,0,0,0,4,0,"Padmanabhan, Anand"
2024,Summer,2024-su,GWS,378,Fairy Tales & Gender Formation,ONL,20,1,5,1,0,0,0,0,0,0,0,0,1,0,"Turner, Robin S"
2024,Summer,2024-su,HDFS,105,Intro to Human Development,ONL,16,5,0,1,2,0,0,1,0,0,0,0,1,0,"Yao, Linlin"
2024,Summer,2024-su,HIST,100,Global History,ONL,2,3,4,4,3,4,3,1,1,0,0,0,2,0,"Natale, Marisa G"
2024,Summer,2024-su,HIST,104,Black Music,ONL,10,6,3,0,2,0,0,0,0,0,0,0,0,0,"Mandala, Ruth V"
2024,Summer,2024-su,IB,150,Organismal & Evolutionary Biol,ONL,2,10,8,7,4,1,3,7,2,1,0,0,1,0,"Clegg, Benjamin F"
2024,Summer,2024-su,IB,364,Genomics and Human Health,ONL,19,2,0,2,1,0,0,0,0,0,0,0,1,0,"Manaster, Joanne L"
2024,Summer,2024-su,IHLT,232,Health Equity in the U.S.,ONL,9,5,5,0,1,0,0,1,0,0,1,0,0,0,"Frasca, Elizabeth A"
2024,Summer,2024-su,IS,202,Social Aspects Info Tech,ONL,2,20,5,3,3,0,0,0,0,0,0,0,0,0,"Darch, Peter T"
2024,Summer,2024-su,IS,403,Children's Materials,ONL,21,2,0,0,0,0,1,0,0,0,0,0,0,1,"Betts-Green, Crystal D"
2024,Summer,2024-su,IS,409,Web Technologies & Techniques,ONL,0,16,2,0,1,0,0,0,0,0,0,0,2,0,"Rusch, Adam P"
2024,Summer,2024-su,IS,467,Ethics & Policy for Data Scien,ONL,1,19,2,0,1,1,0,0,0,0,0,0,0,0,"Darch, Peter T"
2024,Summer,2024-su,IS,501,Reference and Info Services,ONL,10,9,3,0,1,0,0,0,0,0,0,0,0,0,"Wong, Melissa A"
2024,Summer,2024-su,IS,537,Theory & Prct of Data Cleaning,ONL,501,23,4,4,5,1,1,0,0,0,0,0,2,1,"Ludaescher, Bertram"
2024,Summer,2024-su,IS,581,Foundations of Media Literacy,ONL,0,23,0,1,0,0,0,0,0,0,0,0,0,0,"Mattson, Kristen M"
2024,Summer,2024-su,JOUR,200,Introduction to Journalism,ONL,13,9,9,3,2,2,2,1,2,0,0,0,5,0,"King, Colleen C"
2024,Summer,2024-su,KIN,122,Physical Activity and Health,ONL,2,10,4,2,5,0,0,0,1,0,1,0,1,0,"Wolff, Whitney L"
2024,Summer,2024-su,LER,531,Workforce Analytics,ONL,12,4,4,0,2,2,0,0,0,0,0,0,0,0,"Walsh, Michael J"
2024,Summer,2024-su,LER,543,Workplace Dispute Resolution,ONL,8,12,2,1,1,0,0,0,0,0,0,0,0,0,"Lamare, James R"
2024,Summer,2024-su,LER,545,Economics of Human Resources,ONL,3,15,3,0,3,1,0,0,0,0,0,0,0,0,"Sun, Yuanyuan"
2024,Summer,2024-su,LER,591,Employment Relations Systems,ONL,1,14,8,3,5,0,0,0,0,0,0,0,1,0,"Kramer, Amit"
2024,Summer,2024-su,MACS,101,Intro to the Media,ONL,6,17,4,0,0,0,0,0,0,0,0,0,1,0,"Knipp, Jonathan A"
2024,Summer,2024-su,MACS,356,Sex & Gender in Popular Media,ONL,5,11,1,0,3,0,0,1,0,0,0,0,0,0,"Cole, Cheryl L"
2024,Summer,2024-su,MACS,371,Editing and Post-production,ONL,7,10,3,0,1,0,1,0,0,0,1,0,1,1,"Font Bas, Victor"
2024,Summer,2024-su,MATH,241,Calculus III,ONL,13,6,12,11,13,6,5,11,6,4,4,2,3,3,"Klajbor-Goderic, Stefanie"
2024,Summer,2024-su,MATH,257,Linear Algebra w Computat Appl,ONL,7,21,9,12,9,2,4,7,0,2,1,0,1,0,"Nawaz, Tayyab"
2024,Summer,2024-su,MATH,257,Linear Algebra w Computat Appl,ONL,2,17,12,11,9,4,6,2,2,0,2,0,1,1,"Nawaz, Tayyab"
2024,Summer,2024-su,MATH,285,Intro Differential Equations,ONL,12,17,6,5,3,6,2,5,4,0,0,2,6,1,"Manfroi, Aldo J"
2024,Summer,2024-su,MATH,347,Fundamental Mathematics,ONL,3,19,9,4,4,5,1,0,0,0,0,0,1,1,"Spinoza, Hannah R"
2024,Summer,2024-su,MATH,416,Abstract Linear Algebra,ONL,5,3,3,5,1,3,1,1,1,0,2,0,2,1,"Palmer, Joseph A"
2024,Summer,2024-su,MATH,441,Differential Equations,ONL,4,6,2,4,4,1,0,0,0,2,1,0,1,0,"DeVille, Lee X"
2024,Summer,2024-su,MBA,542,Digital Marketing Analytics,ONL,317,24,19,7,3,1,0,1,1,0,0,0,1,0,"Khandelwal, Ashish"
2024,Summer,2024-su,MBA,547,Global Marketing,ONL,36,306,37,11,3,5,0,0,3,0,0,0,0,0,"Torelli, Carlos J"
2024,Summer,2024-su,MBA,552,Fostering Creative Thinking,ONL,133,234,130,82,47,10,5,7,0,0,0,0,4,0,"Loewenstein, Jeffrey"
2024,Summer,2024-su,MBA,565,Infonomics,ONL,40,71,40,22,5,1,2,0,2,0,0,0,0,1,"Laney, Douglas B"
2024,Summer,2024-su,MCB,150,Molec & Cellular Basis of Life,ONL,15,36,23,12,3,2,2,1,0,0,0,0,0,1,"Levesque, Lyne"
2024,Summer,2024-su,MCB,252,"Cells, Tissues & Development",ONL,7,4,2,2,5,2,5,1,2,4,2,1,2,0,"Rivier, David H"
2024,Summer,2024-su,MCB,317,Genetics and Genomics,ONL,0,12,0,4,8,0,1,7,0,1,1,0,1,1,"Rivier, David H"
2024,Summer,2024-su,ME,200,Thermodynamics,OLC,19,12,3,1,1,1,0,0,0,0,0,0,1,0,"He, Jiajun"
2024,Summer,2024-su,MUS,132,History of Rock,ONL,36,43,11,6,5,1,3,3,2,1,4,0,2,0,"Eagen-Jones, Megan K"
2024,Summer,2024-su,MUS,132,History of Rock,ONL,29,21,10,0,6,1,1,0,0,0,0,0,3,0,"Eagen-Jones, Megan K"
2024,Summer,2024-su,MUS,133,Introduction to World Music,ONL,85,5,0,1,0,1,0,1,0,0,0,0,0,0,"Silvers, Michael B"
2024,Summer,2024-su,MUS,133,Introduction to World Music,ONL,43,4,0,0,0,0,0,0,0,0,1,0,0,0,"Silvers, Michael B"
2024,Summer,2024-su,NPRE,402,Nuclear Power Engineering,ONL,5,12,3,1,2,0,0,0,0,0,0,0,0,0,"Ragheb, Magdi"
2024,Summer,2024-su,PHYS,101,College Physics: Mech & Heat,LEC,5,3,2,2,0,1,2,3,2,0,3,0,0,0,"Shoaf, Curtis M"
2024,Summer,2024-su,PS,100,Intro to Political Science,ONL,10,8,2,2,2,1,0,0,0,0,0,0,0,0,"Shen, Shuyuan"
2024,Summer,2024-su,PS,201,US Racial & Ethnic Politics,ONL,11,7,2,3,4,3,1,0,2,0,0,0,1,1,"Mullins, Stephen T"
2024,Summer,2024-su,PS,305,The US Supreme Court,ONL,0,10,5,2,6,0,0,0,0,0,0,0,1,0,"Li, Jing"
2024,Summer,2024-su,PS,385,Politics of the European Union,ONL,6,4,4,3,1,1,0,0,0,1,0,1,1,1,"Lee, Younghyun"
2024,Summer,2024-su,PSYC,100,Intro Psych,ONL,1,11,5,9,6,1,5,5,0,2,1,0,8,1,"Shenouda, Christine K"
2024,Summer,2024-su,PSYC,204,Intro to Brain and Cognition,ONL,4,9,9,2,3,3,2,0,0,0,1,0,0,0,"Dolcos, Sanda M"
2024,Summer,2024-su,PSYC,224,Cognitive Psych,ONL,0,11,0,0,6,0,0,4,0,0,1,0,2,1,"Sahakyan, Lili"
2024,Summer,2024-su,PSYC,313,"Drugs, Brain and Behavior",ONL,3,10,3,3,9,4,2,4,1,2,3,0,2,0,"Gulley, Joshua M"
2024,Summer,2024-su,PSYC,355,The Attentive Mind,ONL,10,11,6,5,6,2,2,0,1,1,0,1,1,0,"Lleras Buetti, Simona"
2024,Summer,2024-su,PSYC,363,Developmental Child Psych Lab,OLC,2,2,5,3,2,3,1,2,1,1,0,1,3,0,"Shenouda, Christine K"
2024,Summer,2024-su,REHB,330,Disability in American Society,ONL,5,9,5,5,4,0,0,2,1,0,0,0,0,0,"Rice, Laura A"
2024,Summer,2024-su,REL,110,World Religions,OLC,0,24,11,4,7,6,1,5,1,2,1,1,2,0,"Ebel, Jonathan H"
2024,Summer,2024-su,RST,100,RST in Modern Society,ONL,13,9,9,4,3,3,4,0,0,0,0,1,0,0,"Shinew, Kimberly J"
2024,Summer,2024-su,RST,118,Student-Athlete Transition,LCD,0,33,8,1,2,1,0,0,0,0,0,0,0,0,"Santos, Carla A"
2024,Summer,2024-su,RST,242,Nature and American Culture,ONL,0,16,0,0,7,0,0,5,0,0,2,0,3,1,"Pitas, Nicholas A"
2024,Summer,2024-su,RST,335,Leisure and Consumer Culture,ONL,6,3,4,3,6,2,2,2,1,0,0,1,2,0,"Brooks, Caitlin M"
2024,Summer,2024-su,SBC,510,Messaging Strategy,ONL,25,3,2,1,0,0,0,0,0,0,0,0,1,0,"Mabry-Flynn, Amanda D"
2024,Summer,2024-su,SHS,121,American Sign Language I,ONL,6,6,0,5,2,2,0,0,0,0,2,0,0,0,"Colon, Carlos"
2024,Summer,2024-su,SHS,579,Prof/Eth/Legal Issues AuD/SLP,ONL,0,30,0,0,0,1,0,0,0,0,0,0,0,0,"Krok, Windi"
2024,Summer,2024-su,SOC,100,Introduction to Sociology,ONL,0,37,10,5,0,2,1,0,1,0,1,0,3,0,"Dill, Brian"
2024,Summer,2024-su,SOC,101,Sociology of Gender,ONL,1,7,4,2,1,3,0,1,2,1,3,0,1,0,"Moussawi, Ghassan"
2024,Summer,2024-su,SOC,310,Sociology of Deviance,ONL,17,2,1,3,0,0,1,0,2,0,1,0,2,0,"Atiles Osoria, Jose M"
2024,Summer,2024-su,SOCW,410,Social Welfare Pol and Svcs,ONL,8,12,0,4,0,0,0,0,0,0,0,0,1,0,"Shelton, Elizabeth A"
2024,Summer,2024-su,SOCW,410,Social Welfare Pol and Svcs,ONL,23,2,0,1,0,0,0,0,0,0,0,0,0,0,"Laursen, Tiffany S"
2024,Summer,2024-su,SOCW,410,Social Welfare Pol and Svcs,ONL,9,13,3,0,1,0,0,0,0,0,0,0,0,0,"Schultz, Margaret C"
2024,Summer,2024-su,SOCW,436,Intl SW & Development,ONL,26,1,2,0,0,1,0,0,0,0,0,0,0,0,"Laursen, Tiffany S"
2024,Summer,2024-su,SOCW,451,HBSE I: Human Development,ONL,15,6,3,0,0,1,0,0,0,0,0,0,0,0,"Cintron, Valerie"
2024,Summer,2024-su,SOCW,451,HBSE I: Human Development,ONL,4,9,7,1,0,1,0,0,0,0,0,0,0,0,"Wilcher, Katina Y"
2024,Summer,2024-su,SOCW,451,HBSE I: Human Development,ONL,17,4,2,0,1,1,0,0,0,0,0,0,0,0,"Cintron, Valerie"
2024,Summer,2024-su,SOCW,502,Brief Mot Interventions SU,ONL,20,2,0,1,0,0,0,0,0,0,0,0,0,0,"Cornell, Kaitlyn R"
2024,Summer,2024-su,SOCW,505,Behav and Cogn Methods for SW,ONL,0,23,1,1,0,0,0,0,0,0,0,0,0,0,"Harden, Kimberly L"
2024,Summer,2024-su,SOCW,505,Behav and Cogn Methods for SW,ONL,14,2,5,1,2,1,0,0,0,0,0,0,0,0,"Cintron, Valerie"
2024,Summer,2024-su,SOCW,520,Social Welfare Planning,ONL,2,12,3,5,5,1,0,0,0,0,0,0,0,0,"Landa, Cady E"
2024,Summer,2024-su,SOCW,522,SW Practice with Communities,ONL,0,20,3,2,0,0,0,0,0,0,0,0,1,0,"Adams, Kathleen J"
2024,Summer,2024-su,SPAN,130,Intermediate Spanish,ONL,2,1,4,1,3,1,2,0,1,0,1,0,5,0,"Castro Brizuela, Camila F"
2024,Summer,2024-su,SPAN,130,Intermediate Spanish,ONL,7,2,0,4,1,2,0,2,3,0,0,0,1,0,"Morales Perez, Gerson"
2024,Summer,2024-su,SPAN,142,Spanish in the Professions,ONL,8,2,0,3,1,0,2,0,0,1,1,1,3,0,"Gonzalez Quirog, Maria S"
2024,Summer,2024-su,SPED,117,The Culture of Disability,ONL,6,18,9,3,2,3,2,1,0,0,1,0,3,0,"Tarconish, Emily J"
2024,Summer,2024-su,SPED,465,Curriculum and Methods in ECSE,ONL,0,20,0,0,5,0,0,0,0,0,0,0,1,0,"Hardy, Jessica K"
2024,Summer,2024-su,SPED,517,Disability Issues in SPED,ONL,19,8,0,0,1,0,0,0,0,0,0,0,0,0,"Carey, Yvonne A"
2024,Summer,2024-su,STAT,100,Statistics,ONL,10,36,21,7,14,8,0,3,1,0,0,1,3,1,"Rao, V.N. Vimal"
2024,Summer,2024-su,STAT,385,Statistics Programming Methods,ONL,7,10,7,4,6,2,3,0,1,0,1,1,0,1,"Jia, Weijia"
2024,Summer,2024-su,STAT,400,Statistics and Probability I,ONL,17,61,9,2,4,2,0,0,0,0,0,0,1,1,"Unger, David"
2024,Summer,2024-su,STAT,410,Statistics and Probability II,LCD,6,2,2,0,4,0,1,0,2,0,1,1,2,0,"Stepanov, Alexey G"
2024,Summer,2024-su,STAT,432,Basics of Statistical Learning,ONL,6,33,2,0,1,0,0,0,0,0,0,1,1,0,"Lee, Hyoeun"
2024,Summer,2024-su,TAM,212,Introductory Dynamics,OLC,3,5,2,5,8,6,1,4,1,0,0,0,0,0,"Saengow, Chaimongkol"
2024,Summer,2024-su,TAM,251,Introductory Solid Mechanics,OLC,0,2,9,8,3,4,3,4,1,1,2,0,0,0,"Saengow, Chaimongkol"
2024,Summer,2024-su,UP,136,Urban Sustainability,ONL,0,19,3,0,0,1,0,0,0,0,0,0,0,0,"Allred, Dustin"
2024,Winter,2024-wi,ADV,150,Introduction to Advertising,ONL,22,18,1,0,1,0,0,0,0,0,0,0,0,0,"Hall, Steven R"
2024,Winter,2024-wi,AFRO,100,Intro to African American St,ONL,5,8,6,1,1,1,0,1,1,0,0,0,1,0,"McMillion, Desiree Y"
2024,Winter,2024-wi,ASTR,330,Extraterrestrial Life,ONL,1,16,8,5,2,1,1,0,2,0,1,0,0,0,"Dunne, Bryan C"
2024,Winter,2024-wi,ATMS,120,Severe and Hazardous Weather,ONL,3,16,3,2,12,0,2,2,1,1,1,1,2,0,"Choate, Jessica J"
2024,Winter,2024-wi,BADM,275,Operations Management,ONL,0,49,17,5,5,0,2,3,0,0,0,0,0,0,"Hu, Junqi"
2024,Winter,2024-wi,BADM,300,The Legal Environment of Bus,ONL,72,75,17,11,0,1,1,1,0,0,0,0,1,0,"Wright, Margaret"
2024,Winter,2024-wi,BADM,310,Mgmt and Organizational Beh,ONL,19,98,10,3,1,0,0,2,0,0,0,0,1,0,"Ji, Mingshuang"
2024,Winter,2024-wi,BADM,320,Principles of Marketing,ONL,28,54,7,4,8,2,3,0,0,0,0,0,0,0,"Liu, Yunchuan"
2024,Winter,2024-wi,BADM,350,IT for Networked Organizations,ONL,0,17,0,1,1,0,1,1,0,0,0,0,0,0,"Sachdev, Vishal"
2024,Winter,2024-wi,BADM,380,International Business,ONL,5,21,4,3,0,1,0,1,1,0,0,0,1,0,"Bucheli, Marcelo"
2024,Winter,2024-wi,CLCV,115,Mythology of Greece and Rome,ONL,4,5,3,2,2,3,3,0,0,0,0,0,1,0,"Jennings, Elisa T"
2024,Winter,2024-wi,ECON,102,Microeconomic Principles,ONL,53,42,23,6,4,3,1,2,0,0,0,0,0,0,"DiIanni, Isaac"
2024,Winter,2024-wi,ECON,103,Macroeconomic Principles,ONL,5,21,15,11,11,3,1,1,1,0,2,0,1,0,"Vazquez, Jose J"
2024,Winter,2024-wi,ECON,202,Economic Statistics I,ONL,1,2,0,1,1,3,0,5,0,0,6,0,3,2,"Schultz, Colleen"
2024,Winter,2024-wi,ESE,360,Environmental Writing,ONL,0,4,4,3,3,2,1,1,0,0,0,0,3,0,"Tomkin, Jonathan H"
2024,Winter,2024-wi,GGIS,204,Cities of the World,ONL,5,9,2,2,2,0,1,0,0,0,0,0,0,1,"Pierce, Colt A"
2024,Winter,2024-wi,GLBL,100,Intro to Global Studies,ONL,5,7,3,2,3,1,0,0,0,0,0,0,0,0,"Schrag, David M"
2024,Winter,2024-wi,IHLT,232,Health Equity in the U.S.,ONL,20,11,3,0,0,1,0,1,2,0,0,1,1,0,"Quintero Silva, Laura M"
2024,Winter,2024-wi,MACS,356,Sex & Gender in Popular Media,ONL,0,22,0,0,4,0,0,2,0,0,0,0,1,2,"Robinson, Jessica L"
2024,Winter,2024-wi,MUS,132,Popular Music Studies,ONL,137,59,22,11,4,6,2,2,3,0,1,0,3,1,"Eagen-Jones, Megan K"
2024,Winter,2024-wi,MUS,133,Introduction to World Music,ONL,147,6,1,0,0,0,2,1,0,0,0,0,2,0,"Silvers, Michael B"
2024,Winter,2024-wi,PS,241,Comp Politics in Dev Nations,ONL,5,4,3,1,2,0,1,2,0,1,3,0,0,0,"Shen, Shuyuan"
2024,Winter,2024-wi,PSYC,100,Intro Psych,ONL,0,10,9,9,21,6,8,6,0,1,0,0,2,1,"Shenouda, Christine K"
2024,Winter,2024-wi,PSYC,204,Intro to Brain and Cognition,ONL,5,24,9,2,3,7,2,3,0,0,0,1,0,1,"Dolcos, Sanda M"
2024,Winter,2024-wi,PSYC,230,Perception & Sensory Processes,ONL,8,2,1,4,3,1,1,0,0,0,1,0,0,0,"Lleras Buetti, Simona"
2024,Winter,2024-wi,REHB,330,Disability in American Society,ONL,5,6,2,5,2,0,1,0,0,0,0,0,0,0,"Rice, Laura A"
2024,Winter,2024-wi,REL,110,World Religions,ONL,0,54,14,8,9,3,0,3,0,1,3,1,2,0,"Layton, Richard A"
2024,Winter,2024-wi,RST,100,RST in Modern Society,ONL,0,31,0,0,2,0,0,0,0,0,0,0,0,0,"Hill, Patrick J"
2024,Winter,2024-wi,SOC,100,Introduction to Sociology,OLC,0,46,2,6,0,0,0,0,0,0,1,0,0,0,"Miles, Brittney S"
2024,Winter,2024-wi,SOC,101,Sociology of Gender,OLC,11,4,3,2,2,0,0,0,0,0,0,1,0,0,"Moussawi, Ghassan"
2024,Winter,2024-wi,SPAN,130,Intermediate Spanish,ONL,6,14,3,1,0,2,1,1,0,0,0,0,1,1,"Abbott, Annie R"
2024,Winter,2024-wi,SPAN,142,Spanish in the Professions,ONL,10,7,2,3,2,1,0,1,0,0,1,0,1,0,"Krushnowski, Jude P"
2023,Fall,2023-fa,AAS,100,Intro Asian American Studies,DIS,4,7,8,5,0,1,0,0,0,0,0,0,1,0,"Zheng, Reanne"
2023,Fall,2023-fa,AAS,100,Intro Asian American Studies,DIS,7,9,1,2,4,0,0,0,2,1,0,0,0,0,"Zheng, Reanne"
2023,Fall,2023-fa,AAS,100,Intro Asian American Studies,DIS,0,4,5,3,5,3,2,1,1,1,0,0,1,0,"Chapekar, Priyanka Anand"
2023,Fall,2023-fa,AAS,100,Intro Asian American Studies,DIS,0,9,7,0,2,1,2,0,0,0,0,1,2,0,"Chapekar, Priyanka Anand"
2023,Fall,2023-fa,AAS,100,Intro Asian American Studies,DIS,5,5,1,3,3,3,2,0,0,0,1,0,3,1,"Roy, Sayak"
2023,Fall,2023-fa,AAS,100,Intro Asian American Studies,DIS,4,4,9,2,1,3,0,0,0,1,0,2,0,1,"Roy, Sayak"
2023,Fall,2023-fa,AAS,100,Intro Asian American Studies,DIS,8,8,4,1,1,1,1,0,0,0,1,0,2,0,"Espiritu, Augusto F"
2023,Fall,2023-fa,AAS,100,Intro Asian American Studies,DIS,6,7,3,2,3,1,0,1,0,0,0,0,0,0,"Wang, Yu"
2023,Fall,2023-fa,AAS,100,Intro Asian American Studies,DIS,5,4,8,3,2,1,3,0,0,0,0,0,0,0,"Mukhopadhyay, Anirban"
2023,Fall,2023-fa,AAS,100,Intro Asian American Studies,DIS,3,5,5,2,5,1,0,1,0,0,0,0,2,0,"Mukhopadhyay, Anirban"
2023,Fall,2023-fa,AAS,200,U.S. Race and Empire,LCD,3,8,10,8,2,0,0,0,0,0,0,0,2,0,"Bui, Kevin X"
2023,Fall,2023-fa,AAS,215,US Citizenship Comparatively,LCD,0,23,3,3,0,0,0,0,0,0,0,0,0,0,"Kashani, Maryam"
2023,Fall,2023-fa,ABE,127,Intro Agric & Biological Engr,LEC,10,18,3,2,0,0,1,1,0,0,0,0,0,0,"Bhattarai, Rabin"
2023,Fall,2023-fa,ABE,223,ABE Principles: Machine Syst,LEC,0,19,1,1,0,0,0,0,0,1,0,1,0,0,"Grift, Tony E"
2023,Fall,2023-fa,ABE,224,ABE Principles: Soil & Water,OLC,5,16,0,3,0,0,0,0,0,0,1,0,0,0,"Kalita, Prasanta K"
2023,Fall,2023-fa,ABE,232,Context Intl Interventions,LCD,14,23,7,3,2,1,1,0,2,0,1,0,0,0,"Witmer, Ann-Perry"
2023,Fall,2023-fa,ABE,430,Project Management,OLC,12,67,0,6,11,0,0,3,0,1,0,0,0,1,"Davidson, Paul C"
2023,Fall,2023-fa,ACCY,200,Fundamentals of Accounting,ONL,57,70,17,21,10,7,3,0,2,0,0,0,2,0,"Zhang, Li"
2023,Fall,2023-fa,ACCY,200,Fundamentals of Accounting,ONL,89,87,42,34,17,14,5,2,3,0,2,0,0,0,"Green, Danielle H"
2023,Fall,2023-fa,ACCY,201,Accounting and Accountancy I,LEC,48,48,20,26,26,20,9,15,14,1,10,3,5,1,"Fisher, Mitchell B"
2023,Fall,2023-fa,ACCY,201,Accounting and Accountancy I,LEC,42,34,23,11,28,13,9,15,13,2,4,10,2,2,"Fisher, Mitchell B"
2023,Fall,2023-fa,ACCY,202,Accounting and Accountancy II,LEC,42,71,14,27,41,17,16,13,8,0,7,0,0,1,"Shapland, Julia P"
2023,Fall,2023-fa,ACCY,202,Accounting and Accountancy II,LEC,11,15,1,5,5,2,1,0,0,0,0,0,0,0,"Shapland, Julia P"
2023,Fall,2023-fa,ACCY,301,Atg Measurement & Disclosure,LCD,3,7,2,0,1,3,4,3,2,0,0,0,2,0,"Wolfe, Karneisha T"
2023,Fall,2023-fa,ACCY,301,Atg Measurement & Disclosure,LCD,9,3,4,6,2,4,0,1,0,0,0,1,0,0,"Wolfe, Karneisha T"
2023,Fall,2023-fa,ACCY,301,Atg Measurement & Disclosure,LCD,1,6,8,5,6,0,2,2,1,0,0,0,0,0,"Johnson, Jennifer A"
2023,Fall,2023-fa,ACCY,301,Atg Measurement & Disclosure,LCD,0,5,6,4,6,4,2,2,2,0,0,0,0,0,"Johnson, Jennifer A"
2023,Fall,2023-fa,ACCY,301,Atg Measurement & Disclosure,LCD,9,5,3,4,2,3,1,1,2,0,0,0,0,0,"Wolfe, Karneisha T"
2023,Fall,2023-fa,ACCY,301,Atg Measurement & Disclosure,LCD,2,5,2,6,4,3,1,2,2,0,1,0,0,0,"Johnson, Jennifer A"
2023,Fall,2023-fa,ACCY,301,Atg Measurement & Disclosure,LCD,1,6,7,4,8,1,3,2,0,0,0,0,0,0,"Johnson, Jennifer A"
2023,Fall,2023-fa,ACCY,302,Decision Making for Atg,LCD,6,6,5,6,5,3,0,0,1,0,0,0,0,1,"Samet, Jordan A"
